"sample","score_1","score_2","score_3","score_4"
"HG02392","-40.61617599800229","23.255552351474762","9.283026610733941","0.668737446772866"
"HG02394","-40.5454493870493","22.931568771135062","2.391133700730279","-15.196824496262707"
"HG02395","-43.23558239429258","21.989716321229935","5.862793904496357","5.055707667721435"
"HG02396","-46.302970056189224","21.067443530075252","3.934597544837743","11.224342950270511"
"HG02397","-47.563161325175315","24.796737034339458","2.235138522577472","-17.48270631383639"
"HG02398","-40.40208845958114","20.058114581974223","8.868287374265492","-6.749213128001429"
"HG02399","-46.62717903207522","22.1812587371096","1.8062281752936542","-1.5837308494374156"
"HG02401","-42.72946370916907","19.892714678309858","9.413458707043901","1.1104053594172"
"HG02402","-45.333399729803205","19.136813775636256","-1.2965196259319782","-9.446492903400213"
"HG02406","-40.88106769393198","23.48287897882983","5.380693476763554","1.2581492504104972"
"HG02407","-38.133797431131825","19.664533221395686","6.2281644435133785","0.6927236719056964"
"HG02408","-52.14172162092291","22.57811573590152","-0.9204907930688933","-8.520666999276727"
"HG02409","-44.05492521706037","25.300687382230535","5.665079592727125","-8.794535872642882"
"HG02410","-44.44055843655951","20.83337753941305","5.879153716843575","0.5762730201240629"
"HG02419","-33.48597234021872","19.300436864607036","5.7026286229956895","5.802594685927033"
"HG02420","-37.406285056844354","24.655941296368837","-1.3082545108627528","6.249443544074893"
"HG02425","-42.2714595166035","22.230668196454644","0.9725394147681072","-0.8011269001290202"
"HG02427","-42.84158131247386","21.17003764817491","4.345259122084826","3.542387764668092"
"HG02429","-39.300110597279854","18.879236541688442","4.19186934735626","5.768201527069323"
"HG02433","-35.50656426884234","28.330756997456774","0.777449393295683","-2.104595787008293"
"HG02439","-30.87140501756221","24.128717147978023","0.5937484912574291","5.821853254339658"
"HG02442","-37.009262896026485","16.614888850832358","0.9468530914746225","-1.8328483097720891"
"HG02445","-39.51579488127027","20.276462197303772","-1.7804084370145574","-2.4140970585867763"
"HG02449","-38.04562507767696","24.799896758166142","-0.15328712202608585","-3.534774328349158"
"HG02450","-33.69752078782767","20.226800149772316","-1.809515655040741","-12.720789498882368"
"HG02455","-34.444361108355224","21.297878230921924","0.2419402899686247","-8.674052199465223"
"HG02461","-44.50822077470366","27.48900576494634","-4.124092855490744","0.9241649979958311"
"HG02462","-42.689903834369034","17.724761019460857","6.208049689652398","-4.926346963620745"
"HG02464","-27.442829677835107","19.974000439513475","6.018873049877584","6.733558744890615"
"HG02465","-47.07413119636476","26.256866547861136","7.226839438313618","0.509877578355372"
"HG02470","-26.678942962549627","26.753426279872656","4.66518887411803","-20.27153403952252"
"HG02471","-34.77692272863351","21.63157880306244","3.2363475947640836","-1.6522033119108528"
"HG02476","-37.256455608294345","26.936976775527","3.1100123877404258","6.342599363182671"
"HG02477","-33.10095453215763","20.651663266588002","5.397560364566743","-3.2278367169201374"
"HG02479","-39.89853615267202","15.435763411223888","11.604938776232302","2.7273401024285704"
"HG02481","-40.50918377190828","22.820508420467377","2.0545228661503643","-9.67354641109705"
"HG02484","-36.53905723034404","23.933860063552856","12.202618720708415","10.04020714003127"
"HG02485","-35.403108078520745","22.765699764713645","8.083596296142787","-0.1613911825697869"
"HG02489","-35.612861641682684","21.462135183624923","2.9651851201197132","-2.3424166752956808"
"HG02490","-37.54832721292041","21.23412976274267","8.001715310267173","-6.077890417771414"
"HG02491","-42.12494809017517","16.60778067074716","6.255072871455923","2.54670054349117"
"HG02493","-38.33064334257506","21.322705762227997","2.131355673773214","-2.9536300729960203"
"HG02494","-41.251444162102416","21.298354789614677","-0.386216935236007","0.35393651854246855"
"HG02496","-27.60986782098189","20.184945090673864","0.44213612424209714","-2.7814441163791344"
"HG02497","-45.722559097455814","23.15659071994014","6.735703935730271","5.836193761089817"
"HG02501","-32.458158497698605","27.543845425359905","1.286419470096007","-2.718680021353066"
"HG02502","-37.173287945683114","19.784840296022594","-0.5744829658651724","-1.936969502363354"
"HG02505","-33.30685402476229","23.960250259377062","3.3343351120129228","2.3252382739447057"
"HG02508","-33.61651879828423","21.476497397292405","0.38311135361436754","2.4467612497974187"
"HG02511","-38.6211573171895","21.73598884884268","1.9087362894788384","2.590187935391441"
"HG02512","-40.783010984770954","22.2459728945978","9.47908238240052","-5.794646007241681"
"HG02513","-40.57438294356689","19.11633430258371","-0.939302792889066","-11.122152695781551"
"HG02521","-41.57817413203884","23.781651065684855","0.2901977540459484","2.5931089012883604"
"HG02522","-47.10346013214439","28.07884454727173","7.874323856085539","10.223879654426128"
"HG02536","-35.77845658233855","16.519873106153682","3.7167369739618152","9.157530364580452"
"HG02537","-33.948666064534336","23.977728605270386","2.635235328343697","0.08017373108305037"
"HG02541","-33.80611585592851","20.795149757526815","-3.102132941945456","-1.7777966120047495"
"HG02545","-42.24545283790212","25.376900444738567","2.5428615072742105","9.245077008963563"
"HG02546","-33.45944276766386","20.427599461749196","5.789301114855334","-7.088838489027694"
"HG02549","-35.8242157897912","25.05955971183721","0.1584105766378343","-3.023285123286769"
"HG02554","-39.773449509288184","25.67950440943241","5.945511647500098","-4.098288303473964"
"HG02555","-38.83328379050363","28.270765006542206","0.9109001886099577","4.263311342336237"
"HG02557","-28.125309275463223","19.404076101258397","-0.6225945509504527","10.071359047433361"
"HG02558","-34.4153777124593","26.472964401356876","2.3890050589106977","-0.11341842438559979"
"HG02561","-41.384108141064644","27.79303297935985","5.120277889771387","-3.8781815285328776"
"HG02562","-29.976948543917388","26.517695911228657","1.7690377009566873","-2.316296924604103"
"HG02568","-39.19497149519157","24.01110863685608","-1.1650606131879613","1.470757209113799"
"HG02570","-33.52168985968456","26.895886849146336","0.627623517299071","6.955124035361223"
"HG02571","-30.020431270822883","20.04519499372691","5.44428215874359","-1.0327215248253196"
"HG02573","-30.68219674890861","21.908666024915874","4.520726638846099","-3.190839276299812"
"HG02574","-39.782893031835556","32.301265239715576","6.1656483337283134","-3.348267059074715"
"HG02577","-25.487661259481683","22.98982045520097","4.33939658314921","-0.32025782263372093"
"HG02580","-32.927360578556545","26.24830163549632","-5.33407259080559","-8.039252972695976"
"HG02582","-39.49235928198323","19.188562171999365","4.657058984274045","6.458981841336936"
"HG02583","-38.027963960310444","17.55480089271441","-4.018602631171234","-0.6479597693542019"
"HG02585","-33.21973349782638","23.527108694892377","-0.4066477423766628","-0.2879487097961828"
"HG02586","-34.030481287511066","26.554368376731873","4.500159049057402","4.425660790875554"
"HG02588","-32.28572608646937","30.98527450498659","9.093614076031372","-4.776607007021084"
"HG02589","-35.397287841071375","27.07197141647339","1.8989332928322256","1.1349533366737887"
"HG02594","-29.851350497221574","26.813189268112183","1.632204896188341","-3.1549284491920844"
"HG02595","-38.559798904461786","19.268313786480576","5.554741064319387","-6.817210597684607"
"HG02597","-33.295770138385706","21.66877672681585","1.0647977849002928","3.3417427729582414"
"HG02600","-40.55826424341649","24.47887542215176","1.6865793596953154","-7.294547280296683"
"HG02601","-38.019071594346315","22.323102060705423","1.6193065046099946","-6.168499328545295"
"HG02603","-32.12250761978794","22.408974254736677","4.996298695681617","-6.873227775911801"
"HG02604","-46.72845787717961","22.507591449888423","1.8104746600147337","-7.103906521690078"
"HG02610","-31.6973595819436","21.409585637040436","8.178646988701075","4.336127387243323"
"HG02611","-41.620930900448","25.124731072224677","1.8566622647922486","-5.175583591451868"
"HG02613","-40.300320344162174","20.009590132161975","7.083583933650516","-0.0527422932209447"
"HG02614","-38.710168685764074","21.255853495327756","9.910127461655065","8.764570754137821"
"HG02620","-30.388467097422108","16.785434179008007","4.5051167802885175","-4.508386503322981"
"HG02621","-36.75905842683278","26.013700425624847","2.0160215569194406","-7.353510324028321"
"HG02623","-44.75401408516336","20.124908815138042","-1.317032755119726","10.436970020644367"
"HG02624","-31.949518103152514","22.039081564173102","2.066573863965459","13.602589788264595"
"HG02628","-33.252348808106035","26.368254294386134","0.05782602680847049","-10.66639239480719"
"HG02629","-30.64603136642836","18.12613832950592","-4.657378176227212","-4.518100455868989"
"HG02634","-32.37848080066033","27.719520092010498","3.730295904679224","7.3465864337049425"
"HG02635","-34.194407586357556","24.782769571524113","8.44943552929908","-6.924947464605793"
"HG02642","-38.55753407732118","18.220368405804038","2.0148251238279045","10.828217364498414"
"HG02643","-40.683763453620486","23.714225597679615","5.5634169618133456","0.5937072448432446"
"HG02645","-45.469510731170885","26.427934190258384","-0.1175653173122555","11.883693567709997"
"HG02646","-36.24149129050784","28.892468970268965","-2.1989658417878672","-2.1044382913969457"
"HG02648","-30.70897825853899","10.43923755735159","-4.3492882563732564","-0.8896574492100626"
"HG02649","-43.57540742738638","15.83733853069134","0.7075932945590466","-11.59886402450502"
"HG02651","-35.94449718040414","24.757819359423593","-0.6495888885110617","4.503485623165034"
"HG02652","-44.58768269279972","18.507434119470417","7.075130644254386","-14.088025394361466"
"HG02654","-47.610299417283386","19.366359444335103","4.687047395156696","-11.658398097846657"
"HG02655","-42.23824513703585","25.38032976083923","7.750702187069692","-2.5178407174535096"
"HG02657","-43.59833200555295","29.0737362713553","3.5631171031855047","-12.954129682737403"
"HG02658","-32.55870516644791","20.455934831872582","0.30184220091905445","-12.134877779753879"
"HG02660","-40.5943433532957","16.74084353260696","3.724547145073302","-1.9514573075575754"
"HG02661","-34.79831927246414","23.29438281059265","3.7081165018025786","-4.566959884017706"
"HG02666","-45.18556506047025","28.266432404518127","10.549555650213733","3.09879731584806"
"HG02667","-32.72055565263145","16.780450633261353","2.9404401551000774","1.0218550632707775"
"HG02675","-36.46932710404508","26.699942767620087","2.738005399471149","3.5198402875103056"
"HG02676","-43.668644078308716","21.783656120300293","9.930643141502514","6.808778726146556"
"HG02678","-42.148788953898475","14.318176823901013","0.3545188130810857","2.700306695420295"
"HG02679","-44.73121838574298","25.03894289699383","6.602941527729854","0.0016449231188744307"
"HG02681","-37.59956706187222","22.18155382061377","2.792767323786393","1.0905739925801754"
"HG02682","-40.50250376434997","24.653691098326817","3.238358784932643","2.5231132346671075"
"HG02684","-41.76554181159008","16.31363810179755","2.502978475531563","-3.0609828161541373"
"HG02685","-46.29056049021892","25.927089393138885","9.187243898864836","-0.21738456399179995"
"HG02687","-41.68376076873392","20.229749856167473","3.2785380203276873","-12.577444369555451"
"HG02688","-32.52555935760029","20.48245007265359","6.660907298326492","-5.573885894147679"
"HG02690","-42.47756680496968","22.064704179763794","5.275030830991454","-6.656732832314447"
"HG02691","-47.60346218175255","24.127601446118206","2.5262418946949765","10.472118240664713"
"HG02694","-49.99978885578457","25.6220121383667","-6.314806956215762","9.12395136617124"
"HG02696","-48.04098151251674","20.17701926198788","4.924094510497525","-8.43040770990774"
"HG02697","-43.50439706584439","19.686722854617983","-1.5033254988957196","-12.2488943063654"
"HG02699","-39.209460686077364","20.05537753086537","1.2932919380255044","-11.180710951099172"
"HG02700","-41.690693928161636","24.547279626131058","-2.5898963472573087","-7.411641989136115"
"HG02702","-29.034942639409564","27.994013905525208","2.431948428391479","4.10988112911582"
"HG02703","-36.77537886612117","22.56495637819171","-3.1016921409172937","-4.779072748031467"
"HG02715","-37.00026064447593","21.38349649310112","4.316226547583938","13.075568611733615"
"HG02716","-37.1907492056489","27.859350472688675","7.392634084797464","10.672645451966673"
"HG02721","-39.78308146947529","29.477351794950664","0.39628239744342864","4.2446450078859925"
"HG02722","-28.545190463773906","29.027895103674382","0.4143845234066248","5.456047768588178"
"HG02724","-41.8120203622384","18.849021293222904","5.143997276201844","9.382440727786161"
"HG02725","-39.565135211334564","22.247539098374546","-4.847427015309222","9.387551412917674"
"HG02727","-43.49141065124422","21.145575533621013","-1.5285352712962776","13.004267157521099"
"HG02728","-41.86716374557","22.192652547033504","-5.648659520084038","-1.2277502462966368"
"HG02731","-42.8152458993718","26.415545089170337","-3.4475832051830366","-11.349642432294786"
"HG02733","-34.55799098336138","20.92038036417216","7.375231018522754","5.569935291190632"
"HG02734","-42.59615506697446","27.896555228391662","2.3878343098331243","-1.9214275917038321"
"HG02736","-34.1021305534523","22.203813012689352","-0.2891752071445808","-3.132271164795384"
"HG02737","-34.203363286331296","26.89558646082878","5.694458451587707","0.8077605705475435"
